url	ns	type	id	name	description	code	graphdl	predicate	object	preposition	complement	confidence	occupations	occupationCount
https://tasks.org.ai/Prepare_and_analyze_samples_to_study_effects_of_drugs,_gases,_pesticides,_or_microorganisms_on_cell_structure_and_tissue.	tasks.org.ai	Task	Prepare_and_analyze_samples_to_study_effects_of_drugs,_gases,_pesticides,_or_microorganisms_on_cell_structure_and_tissue.	Prepare and analyze samples to study effects of drugs, gases, pesticides, or microorganisms on cell structure and tissue.	Prepare and analyze samples to study effects of drugs, gases, pesticides, or microorganisms on cell structure and tissue.	5432	Prepare.analyze.samples.to.study.effects.of.drugs,.gases,.pesticides,.or.microorganisms.on.cell.structure.and.tissue. [Prepare.samples.to.study.effects.drugs,analyze.samples.to.study.effects.drugs]	Prepare	analyze samples to study effects of drugs, gases, pesticides, or microorganisms on cell structure and tissue.			1	https://onet.org.ai/Task/5432	1
https://tasks.org.ai/Follow_strict_safety_procedures_when_handling_toxic_materials_to_avoid_contamination.	tasks.org.ai	Task	Follow_strict_safety_procedures_when_handling_toxic_materials_to_avoid_contamination.	Follow strict safety procedures when handling toxic materials to avoid contamination.	Follow strict safety procedures when handling toxic materials to avoid contamination.	7514	Follow.strict.safety.procedures.when.handling.toxic.materials.to.contamination	Follow	strict safety procedures when handling toxic materials	to	contamination	1	https://onet.org.ai/Task/7514	1
https://tasks.org.ai/Evaluate_effects_of_drugs,_gases,_pesticides,_parasites,_and_microorganisms_at_various_levels.	tasks.org.ai	Task	Evaluate_effects_of_drugs,_gases,_pesticides,_parasites,_and_microorganisms_at_various_levels.	Evaluate effects of drugs, gases, pesticides, parasites, and microorganisms at various levels.	Evaluate effects of drugs, gases, pesticides, parasites, and microorganisms at various levels.	7515	Evaluate.effects.of.drugs	Evaluate	effects	of	drugs	1	https://onet.org.ai/Task/7515	1
https://tasks.org.ai/Prepare_and_analyze_organ,_tissue,_and_cell_samples_to_identify_toxicity,_bacteria,_or_microorganisms_or_to_study_cell_structure.	tasks.org.ai	Task	Prepare_and_analyze_organ,_tissue,_and_cell_samples_to_identify_toxicity,_bacteria,_or_microorganisms_or_to_study_cell_structure.	Prepare and analyze organ, tissue, and cell samples to identify toxicity, bacteria, or microorganisms or to study cell structure.	Prepare and analyze organ, tissue, and cell samples to identify toxicity, bacteria, or microorganisms or to study cell structure.	7517	Prepare.analyze.organ,.tissue,.and.cell.samples.to.identify.toxicity,.bacteria,.or.microorganisms.or.to.study.cell.structure. [Prepare.organ,analyze.organ]	Prepare	analyze organ, tissue, and cell samples to identify toxicity, bacteria, or microorganisms or to study cell structure.			1	https://onet.org.ai/Task/7517	1
https://tasks.org.ai/Conduct_research_to_develop_methodologies,_instrumentation,_and_procedures_for_medical_application,_analyzing_data_and_presenting_findings_to_the_scientific_audience_and_general_public.	tasks.org.ai	Task	Conduct_research_to_develop_methodologies,_instrumentation,_and_procedures_for_medical_application,_analyzing_data_and_presenting_findings_to_the_scientific_audience_and_general_public.	Conduct research to develop methodologies, instrumentation, and procedures for medical application, analyzing data and presenting findings to the scientific audience and general public.	Conduct research to develop methodologies, instrumentation, and procedures for medical application, analyzing data and presenting findings to the scientific audience and general public.	20200	Conduct.research.to.methodologies	Conduct	research	to	methodologies	1	https://onet.org.ai/Task/20200	1
https://tasks.org.ai/Write_and_publish_articles_in_scientific_journals.	tasks.org.ai	Task	Write_and_publish_articles_in_scientific_journals.	Write and publish articles in scientific journals.	Write and publish articles in scientific journals.	20201	Write.publish.articles.in.scientific.journals. [Write.articles.in.scientific.journals,publish.articles.in.scientific.journals]	Write	publish articles in scientific journals.			1	https://onet.org.ai/Task/20201	1
https://tasks.org.ai/Write_applications_for_research_grants.	tasks.org.ai	Task	Write_applications_for_research_grants.	Write applications for research grants.	Write applications for research grants.	23906	Write.applications.for.grants	Write	applications	for	grants	1	https://onet.org.ai/Task/23906	1
https://tasks.org.ai/Standardize_drug_dosages,_methods_of_immunization,_and_procedures_for_manufacture_of_drugs_and_medicinal_compounds.	tasks.org.ai	Task	Standardize_drug_dosages,_methods_of_immunization,_and_procedures_for_manufacture_of_drugs_and_medicinal_compounds.	Standardize drug dosages, methods of immunization, and procedures for manufacture of drugs and medicinal compounds.	Standardize drug dosages, methods of immunization, and procedures for manufacture of drugs and medicinal compounds.	7518	Standardize.drug.dosages	Standardize	drug dosages			1	https://onet.org.ai/Task/7518	1
https://tasks.org.ai/Study_animal_and_human_health_and_physiological_processes.	tasks.org.ai	Task	Study_animal_and_human_health_and_physiological_processes.	Study animal and human health and physiological processes.	Study animal and human health and physiological processes.	7521	animal.and.human.health.and.physiological.processes [animal.and.human.health,animal.physiological.processes]	animal	and human health and physiological processes			1	https://onet.org.ai/Task/7521	1
https://tasks.org.ai/Investigate_cause,_progress,_life_cycle,_or_mode_of_transmission_of_diseases_or_parasites.	tasks.org.ai	Task	Investigate_cause,_progress,_life_cycle,_or_mode_of_transmission_of_diseases_or_parasites.	Investigate cause, progress, life cycle, or mode of transmission of diseases or parasites.	Investigate cause, progress, life cycle, or mode of transmission of diseases or parasites.	7519	Investigate.cause	Investigate	cause			1	https://onet.org.ai/Task/7519	1
https://tasks.org.ai/Use_equipment_such_as_atomic_absorption_spectrometers,_electron_microscopes,_flow_cytometers,_or_chromatography_systems.	tasks.org.ai	Task	Use_equipment_such_as_atomic_absorption_spectrometers,_electron_microscopes,_flow_cytometers,_or_chromatography_systems.	Use equipment such as atomic absorption spectrometers, electron microscopes, flow cytometers, or chromatography systems.	Use equipment such as atomic absorption spectrometers, electron microscopes, flow cytometers, or chromatography systems.	7523	Use.equipment.such.as.atomic.absorption.spectrometers	Use	equipment such as atomic absorption spectrometers			1	https://onet.org.ai/Task/7523	1
https://tasks.org.ai/Confer_with_health_departments,_industry_personnel,_physicians,_and_others_to_develop_health_safety_standards_and_public_health_improvement_programs.	tasks.org.ai	Task	Confer_with_health_departments,_industry_personnel,_physicians,_and_others_to_develop_health_safety_standards_and_public_health_improvement_programs.	Confer with health departments, industry personnel, physicians, and others to develop health safety standards and public health improvement programs.	Confer with health departments, industry personnel, physicians, and others to develop health safety standards and public health improvement programs.	7520	Confer.with.health.departments	Confer		with	health departments	1	https://onet.org.ai/Task/7520	1
https://tasks.org.ai/Consult_with_and_advise_physicians,_educators,_researchers,_and_others_regarding_medical_applications_of_physics,_biology,_and_chemistry.	tasks.org.ai	Task	Consult_with_and_advise_physicians,_educators,_researchers,_and_others_regarding_medical_applications_of_physics,_biology,_and_chemistry.	Consult with and advise physicians, educators, researchers, and others regarding medical applications of physics, biology, and chemistry.	Consult with and advise physicians, educators, researchers, and others regarding medical applications of physics, biology, and chemistry.	7522	Consult.with.advise.physicians	Consult		with	advise physicians	1	https://onet.org.ai/Task/7522	1
https://tasks.org.ai/Analyze_research_data_to_determine_its_significance,_using_computers.	tasks.org.ai	Task	Analyze_research_data_to_determine_its_significance,_using_computers.	Analyze research data to determine its significance, using computers.	Analyze research data to determine its significance, using computers.	7525	Analyze.research.data.to.significance	Analyze	research data	to	significance	1	https://onet.org.ai/Task/7525	1
https://tasks.org.ai/Present_research_findings_at_scientific_conferences_and_in_papers_written_for_scientific_journals.	tasks.org.ai	Task	Present_research_findings_at_scientific_conferences_and_in_papers_written_for_scientific_journals.	Present research findings at scientific conferences and in papers written for scientific journals.	Present research findings at scientific conferences and in papers written for scientific journals.	7526	Present.ResearchFindings.at.scientific.conferences.papers.written.scientific.journals	Present	ResearchFindings	at	scientific conferences papers written scientific journals	1	https://onet.org.ai/Task/7526	1
https://tasks.org.ai/Study_celestial_phenomena,_using_a_variety_of_ground-based_and_space-borne_telescopes_and_scientific_instruments.	tasks.org.ai	Task	Study_celestial_phenomena,_using_a_variety_of_ground-based_and_space-borne_telescopes_and_scientific_instruments.	Study celestial phenomena, using a variety of ground-based and space-borne telescopes and scientific instruments.	Study celestial phenomena, using a variety of ground-based and space-borne telescopes and scientific instruments.	7524	celestial.phenomena	celestial	phenomena			1	https://onet.org.ai/Task/7524	1
https://tasks.org.ai/Collaborate_with_other_astronomers_to_carry_out_research_projects.	tasks.org.ai	Task	Collaborate_with_other_astronomers_to_carry_out_research_projects.	Collaborate with other astronomers to carry out research projects.	Collaborate with other astronomers to carry out research projects.	7530	Collaborate.with.astronomers.projects	Collaborate		with	astronomers projects	1	https://onet.org.ai/Task/7530	1
https://tasks.org.ai/Mentor_graduate_students_and_junior_colleagues.	tasks.org.ai	Task	Mentor_graduate_students_and_junior_colleagues.	Mentor graduate students and junior colleagues.	Mentor graduate students and junior colleagues.	21171	Mentor.graduate.students.and.junior.colleagues [Mentor.graduate.students,Mentor.junior.colleagues]	Mentor	graduate students and junior colleagues			1	https://onet.org.ai/Task/21171	1
