ns	type	id	name	description	code	taskType
onet.org.ai	Task	Guide_Clients_In_The_Gathering_Of_Information_Such_As_Bank_Account_Records_Income_Tax_Returns_Life_And_Disability_Insurance_Records_Pension_Plans_Or_Wills	Guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.	Guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.	12914	Core
onet.org.ai	Task	Monitor_Financial_Market_Trends_To_Ensure_That_Client_Plans_Are_Responsive	Monitor financial market trends to ensure that client plans are responsive.	Monitor financial market trends to ensure that client plans are responsive.	20188	Core
onet.org.ai	Task	Recruit_And_Maintain_Client_Bases	Recruit and maintain client bases.	Recruit and maintain client bases.	20185	Core
onet.org.ai	Task	Meet_With_Clients_Other_Advisors_Such_As_Attorneys_Accountants_Trust_Officers_Or_Investment_Bankers_To_Fully_Understand_Clients_Financial_Goals_And_Circumstances	Meet with clients' other advisors, such as attorneys, accountants, trust officers, or investment bankers, to fully understand clients' financial goals and circumstances.	Meet with clients' other advisors, such as attorneys, accountants, trust officers, or investment bankers, to fully understand clients' financial goals and circumstances.	12916	Core
onet.org.ai	Task	Devise_Debt_Liquidation_Plans_That_Include_Payoff_Priorities_And_Timelines	Devise debt liquidation plans that include payoff priorities and timelines.	Devise debt liquidation plans that include payoff priorities and timelines.	12917	Core
onet.org.ai	Task	Open_Accounts_For_Clients_And_Disburse_Funds_From_Accounts_To_Creditors_As_Agent_For_Clients	Open accounts for clients, and disburse funds from accounts to creditors as agent for clients.	Open accounts for clients, and disburse funds from accounts to creditors as agent for clients.	12918	Supplemental
onet.org.ai	Task	Inform_Clients_About_Tax_Benefits_Government_Rebates_Or_Other_Financial_Benefits_Of_Alternative_Fuel_Vehicle_Purchases_Or_Energy_Efficient_Home_Construction_Improvements_Or_Remodeling	Inform clients about tax benefits, government rebates, or other financial benefits of alternative-fuel vehicle purchases or energy-efficient home construction, improvements, or remodeling.	Inform clients about tax benefits, government rebates, or other financial benefits of alternative-fuel vehicle purchases or energy-efficient home construction, improvements, or remodeling.	19570	Supplemental
onet.org.ai	Task	Recommend_Environmentally_Responsible_Investments_Such_As_Cleantech_Alternative_Energy_Or_Conservation_Technologies_Companies_Or_Funds	Recommend environmentally responsible investments, such as cleantech, alternative energy, or conservation technologies, companies, or funds.	Recommend environmentally responsible investments, such as cleantech, alternative energy, or conservation technologies, companies, or funds.	19571	Supplemental
onet.org.ai	Task	Conduct_Seminars_Or_Workshops_On_Financial_Planning_Topics_Such_As_Retirement_Planning_Estate_Planning_Or_The_Evaluation_Of_Severance_Packages	Conduct seminars or workshops on financial planning topics, such as retirement planning, estate planning, or the evaluation of severance packages.	Conduct seminars or workshops on financial planning topics, such as retirement planning, estate planning, or the evaluation of severance packages.	12919	Supplemental
onet.org.ai	Task	Examine_Documents_To_Determine_Degree_Of_Risk_From_Factors_Such_As_Applicant_Health_Financial_Standing_And_Value_And_Condition_Of_Property	Examine documents to determine degree of risk from factors such as applicant health, financial standing and value, and condition of property.	Examine documents to determine degree of risk from factors such as applicant health, financial standing and value, and condition of property.	21045	Core
onet.org.ai	Task	DeclineExcessiveRisks	Decline excessive risks.	Decline excessive risks.	1261	Core
onet.org.ai	Task	Write_To_Field_Representatives_Medical_Personnel_Or_Others_To_Obtain_Further_Information_Quote_Rates_Or_Explain_Company_Underwriting_Policies	Write to field representatives, medical personnel, or others to obtain further information, quote rates, or explain company underwriting policies.	Write to field representatives, medical personnel, or others to obtain further information, quote rates, or explain company underwriting policies.	1262	Core
onet.org.ai	Task	Evaluate_Possibility_Of_Losses_Due_To_Catastrophe_Or_Excessive_Insurance	Evaluate possibility of losses due to catastrophe or excessive insurance.	Evaluate possibility of losses due to catastrophe or excessive insurance.	1263	Core
onet.org.ai	Task	Review_Company_Records_To_Determine_Amount_Of_Insurance_In_Force_On_Single_Risk_Or_Group_Of_Closely_Related_Risks	Review company records to determine amount of insurance in force on single risk or group of closely related risks.	Review company records to determine amount of insurance in force on single risk or group of closely related risks.	1265	Core
onet.org.ai	Task	Decrease_Value_Of_Policy_When_Risk_Is_Substandard_And_Specify_Applicable_Endorsements_Or_Apply_Rating_To_Ensure_Safe_Profitable_Distribution_Of_Risks_Using_Reference_Materials	Decrease value of policy when risk is substandard and specify applicable endorsements or apply rating to ensure safe, profitable distribution of risks, using reference materials.	Decrease value of policy when risk is substandard and specify applicable endorsements or apply rating to ensure safe, profitable distribution of risks, using reference materials.	1264	Core
onet.org.ai	Task	Authorize_Reinsurance_Of_Policy_When_Risk_Is_High	Authorize reinsurance of policy when risk is high.	Authorize reinsurance of policy when risk is high.	1266	Core
onet.org.ai	Task	Analyze_Areas_Of_Potential_Risk_To_The_Assets_Earning_Capacity_Or_Success_Of_Organizations	Analyze areas of potential risk to the assets, earning capacity, or success of organizations.	Analyze areas of potential risk to the assets, earning capacity, or success of organizations.	21605	n/a
onet.org.ai	Task	Analyze_New_Legislation_To_Determine_Impact_On_Risk_Exposure	Analyze new legislation to determine impact on risk exposure.	Analyze new legislation to determine impact on risk exposure.	21606	n/a
onet.org.ai	Task	Conduct_Statistical_Analyses_To_Quantify_Risk_Using_Statistical_Analysis_Software_Or_Econometric_Models	Conduct statistical analyses to quantify risk, using statistical analysis software or econometric models.	Conduct statistical analyses to quantify risk, using statistical analysis software or econometric models.	21607	n/a
onet.org.ai	Task	Confer_With_Traders_To_Identify_And_Communicate_Risks_Associated_With_Specific_Trading_Strategies_Or_Positions	Confer with traders to identify and communicate risks associated with specific trading strategies or positions.	Confer with traders to identify and communicate risks associated with specific trading strategies or positions.	21608	n/a
onet.org.ai	Task	Consult_Financial_Literature_To_Ensure_Use_Of_The_Latest_Models_Or_Statistical_Techniques	Consult financial literature to ensure use of the latest models or statistical techniques.	Consult financial literature to ensure use of the latest models or statistical techniques.	21609	n/a
onet.org.ai	Task	Contribute_To_Development_Of_Risk_Management_Systems	Contribute to development of risk management systems.	Contribute to development of risk management systems.	21610	n/a
onet.org.ai	Task	Determine_Potential_Environmental_Impacts_Of_New_Products_Or_Processes_On_Long_Term_Growth_And_Profitability	Determine potential environmental impacts of new products or processes on long-term growth and profitability.	Determine potential environmental impacts of new products or processes on long-term growth and profitability.	21611	n/a
onet.org.ai	Task	Develop_Contingency_Plans_To_Deal_With_Emergencies	Develop contingency plans to deal with emergencies.	Develop contingency plans to deal with emergencies.	21612	n/a
onet.org.ai	Task	Develop_Or_Implement_Risk_Assessment_Models_Or_Methodologies	Develop or implement risk-assessment models or methodologies.	Develop or implement risk-assessment models or methodologies.	21613	n/a
onet.org.ai	Task	Devise_Scenario_Analyses_Reflecting_Possible_Severe_Market_Events	Devise scenario analyses reflecting possible severe market events.	Devise scenario analyses reflecting possible severe market events.	21614	n/a
