$id	$type	$context	name	description	code	hierarchyID
https://apqc.org.ai/Process/11464	https://apqc.org.ai/Process	https://apqc.org.ai	Develop customer business plan	Develop customer business plan	11464	3.4.6.1
https://apqc.org.ai/Process/10133	https://apqc.org.ai/Process	https://apqc.org.ai	Establish customer management measures	Identifying the appropriate measures that can represent key attributes of the customer management function. Select measures to track customer activity, feedback, satisfaction, organizational responsiveness to customer needs, and general data on how the organization is managing customer accounts, leads, and contacts. Build on customer and market intelligence to identify metrics gauging aspects related to customer management. Select measures based on the nature of the business, the type and size of customer base, strategic goals, and the model used to structure sales and customer relationships.	10133	3.4.7
https://apqc.org.ai/Process/10105	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and manage sales plans	Selling products/services. Set appropriate customer expectations. Work with customers using the same schedule that product/service development, production, and customer service functions follow. Manage sales personnel and sales partnerships/alliances.	10105	3.5
https://apqc.org.ai/Process/10182	https://apqc.org.ai/Process	https://apqc.org.ai	Manage leads/opportunities	Generating leads of prospective customers to grow the organization's business. Identify viable customers based on customer and market research. Discover leads through IT applications, cold calling, reference/network development, or other sales and business development techniques. Employ a scoring model qualify the prospective customers into leads, and prioritize them.	10182	3.5.1
https://apqc.org.ai/Process/10188	https://apqc.org.ai/Process	https://apqc.org.ai	Identify potential customers	Identifying people who can be converted into customers. Leverage personal and professional networks, business research over databases and directories, and secondary research.	10188	3.5.1.1
https://apqc.org.ai/Process/10189	https://apqc.org.ai/Process	https://apqc.org.ai	Identify/receive leads/opportunities	Qualifying the prospective customers into credible leads by gauging their behavior against the organization's offering. Triangulate leads to increase the efficiency of sales and marketing efforts. Build a detailed profile of the prospects. Determine what products/services they already use, if they have decision-making authority, their views on the products/services they already use, how prone they are to switch, if the organization's solution better in some attributes than those prospects currently use, etc.	10189	3.5.1.2
https://apqc.org.ai/Process/18115	https://apqc.org.ai/Process	https://apqc.org.ai	Validate and qualify leads/opportunities	Reviewing the set of potential customers and sales opportunities. Approve the leads that meet company requirements on new businesses.	18115	3.5.1.3
https://apqc.org.ai/Process/11773	https://apqc.org.ai/Process	https://apqc.org.ai	Match opportunities to business strategy	Aligning sales leads with business objectives.	11773	3.5.1.4
https://apqc.org.ai/Process/18116	https://apqc.org.ai/Process	https://apqc.org.ai	Develop opportunity win plans	Creating plans about how to close leads and win sales opportunities. 	18116	3.5.1.5
https://apqc.org.ai/Process/20011	https://apqc.org.ai/Process	https://apqc.org.ai	Manage opportunity pipeline	Overseeing and planning the acquisition of new customers.	20011	3.5.1.6
https://apqc.org.ai/Process/10209	https://apqc.org.ai/Process	https://apqc.org.ai	Determine sales resource allocation	Planning the distribution of personnel across various sales functions. Match the capabilities of individual employees with the skill sets needed for specific roles. Seek assistance from HR.	10209	3.5.1.7
https://apqc.org.ai/Process/10184	https://apqc.org.ai/Process	https://apqc.org.ai	Manage customer sales calls	Managing the entire sales process, from using leads to open sales to closing sales and creating records. Govern all sales activities. Make sales calls based on leads and preparatory work (drafting terms of the sale, creating proposals, suggesting prices, etc.). Close the sale, along with any administrative activities related to data entry and the processing of the sale.	10184	3.5.1.8
https://apqc.org.ai/Process/20012	https://apqc.org.ai/Process	https://apqc.org.ai	Manage customer meetings/workshops	Arranging and leading meetings, seminars, workshops and training events with customers to educate them about current offerings, best practices and technological advances to provide more value to customers and to increase their attrition and loyalty.	20012	3.5.1.8.1
https://apqc.org.ai/Process/10183	https://apqc.org.ai/Process	https://apqc.org.ai	Manage customers and accounts	Managing the customer's expectations, with the intent of responsibly increasing the sale of the organization's products/services. Create a systematic method for governing sales, using sales forecasts and customer management measures. Develop a blueprint to manage relationships with customers and the data it holds on them, as well as the sale of its products/services to these customers. Devise a recipe for handling the organization's key customers in order to manage their expectations with tact and responsibility while maximizing revenue.	10183	3.5.2
https://apqc.org.ai/Process/20013	https://apqc.org.ai/Process	https://apqc.org.ai	Select key customers/accounts	Choosing principal clients that are vital for the company.	20013	3.5.2.1
https://apqc.org.ai/Process/11173	https://apqc.org.ai/Process	https://apqc.org.ai	Develop sales/key account plan	Creating a plan for managing the accounts of key customers in order to better maintain relationships with them. Chart a scheme for managing sales. Create a plan for administering accounts of the significant and most important customers of the organization. Coordinate the accounts of principal clients. 	11173	3.5.2.2
https://apqc.org.ai/Process/20014	https://apqc.org.ai/Process	https://apqc.org.ai	Manage sales/key account plan	Handling the accounts of important clients.	20014	3.5.2.3
